gauge_id,cwc_lat,cwc_lon,ghi_lat,ghi_lon,elev_mean,elev_median,elev_min,elev_max,slope_mean,slope_median,slope_min,slope_max,cwc_area,ghi_area,gauge_elevation,dpsbar
12007,21.8433,76.5044,21.84374,76.50208,388.3543983,358,265,786,2.586950127,1.622219443,0,54.3121109,2276,2103.4,275,4.001496325
12008,21.6922,73.0058,21.69376,73.00205,416.2633839,379,-6,1317,5.80240659,2.68021369,0,161.1884308,98796,95824.2,3,6.023393482
12009,22.05,73.4661,22.04789,73.46456,193.4952806,177,16,807,5.003922036,2.270793915,0,78.78954315,3846,3957.8,18,3.97029497
12010,23.0556,79.5986,23.05625,79.59792,488.6092959,479,346,629,5.516751267,3.587963581,0,42.69142532,537,565.9,356,5.454960296
12011,22.0739,76.9147,22.07293,76.91456,401.4301332,388,281,653,6.16054274,4.035770416,0,66.441185,223,289.1,284,5.219305872
12012,22.4058,77.3081,22.40627,77.3104,506.3907967,512,289,827,8.302373105,5.848995209,0,62.37525177,1729,1764.8,292,7.707312556
12013,22.2278,75.5183,22.22711,75.53541,472.4697561,524,169,862,8.650532379,4.657562256,0,84.35203552,670,613,179,11.19001773
12014,22.6094,77.2,22.61042,77.19375,397.7527984,363,275,549,3.858998055,2.004624128,0,40.46550369,731,630,285,4.168607906
12015,22.2056,74.8519,22.20625,74.85208,334.2696608,317,150,573,5.050617642,3.399659395,0,54.72631454,787,787.1,152,6.488080215
12016,22.9478,81.0761,22.94792,81.07708,834.2984277,805,656,1139,8.232341721,4.714479446,0,63.25278473,2292,2326.9,656,7.165767963
12017,22.4722,76.7872,22.47291,76.78541,378.6984121,348,259,644,4.129830183,1.738614082,0,56.00547409,1170,1057.1,265,4.779406817
12018,22.9228,78.7908,22.92291,78.79373,631.5899492,634,322,1093,9.058485628,6.16570282,0,80.16034698,2270,2231.9,329,10.77950892
12019,22.8264,81.3244,22.82715,81.32708,864.8394277,852,716,1038,9.385860096,6.600271225,0,53.05111313,647,397.8,725,9.891623854
12020,21.8864,73.6544,21.88542,73.65626,439.4832859,397,9,1317,5.884934862,2.719727516,0,161.1884308,87892,87738.7,17,6.155111609
12021,23.4892,80.1978,23.48541,80.20206,453.592716,438,384,646,4.984676727,2.64683485,0,53.13851929,1075,502,388,2.701951994
12022,22.9086,81.1939,22.91044,81.19373,817.1764706,796,688,1009,8.636193526,5.669933319,0,47.96921921,225,181.9,691,6.829940683
12023,22.2583,75.1019,22.25624,75.10209,452.7374521,495,188,740,6.764835615,3.964650154,0,50.24564743,957,956.3,192,10.04564709
12024,22.77,81.4547,22.77293,81.45208,875.4500528,842,732,1139,8.97770561,5.2430439,0,63.25278473,1522,972,737,7.538284383
12025,22.4917,76.9936,22.49374,76.99368,508.4395334,470,259,1317,5.935102791,2.872352362,0,161.1884308,54027,52733.6,260,5.94643772
12026,22.7561,77.7328,22.76042,77.73129,527.2687412,491,281,1317,6.1673383,3.06984663,0,161.1884308,44548,45142.3,287,6.207107696
12027,22.2822,76.4706,22.28124,76.47293,481.4006307,436,188,1317,5.488030015,2.564954042,0,161.1884308,61642,62683,226,5.667658595
12028,21.9708,75.2581,21.97291,75.25625,351.9354383,327,179,747,4.507165548,2.951730967,0,62.17166901,676,619.2,182,6.84284597
12029,22.1014,75.6842,22.1021,75.68123,372.2109883,325,153,980,4.974433261,2.458771706,0,85.42969513,3919,3934,155,7.601772093
12030,22.9853,80.5961,22.98542,80.59793,754.3253257,767,515,959,8.481017685,6.746813774,0,59.4745369,881,483.5,519,7.189164826
12031,23.0589,80.8397,23.05618,80.85623,788.3209919,765,624,1024,9.853556468,6.7704916,0,49.97383881,548,275.8,605,8.093315882
12032,23.225,80.025,23.22708,80.02709,484.6429875,494,391,622,5.028991409,3.046589851,0,37.82740402,406,207.4,392,5.846647917
12033,22.9792,78.3208,22.97703,78.31873,405.1228009,377,307,724,4.391021781,1.923137784,0,65.43507385,1331,1612.8,308,4.686659681
12034,22.5992,80.3639,22.59792,80.36458,683.1170659,672,435,1139,7.42841517,4.623075485,0,70.115448,13000,12943.8,448,6.832015748
12035,22.1683,75.6608,22.16875,75.66041,461.1159435,416,131,1317,5.40015535,2.537073374,0,161.1884308,72809,72672.6,141,5.756073803
12036,22.7358,80.5131,22.73541,80.51457,765.9497297,761,442,1139,8.353376676,5.393496513,0,66.64533234,4667,4943.3,448,7.546842638
12037,22.5856,78.4592,22.58541,78.46046,677.2452948,617,394,1317,13.51315001,8.071540833,0,161.1884308,751,833.5,402,13.45949491
12038,22.7658,80.6233,22.76457,80.62293,694.2966547,678,450,1009,8.371609979,5.597340107,0,70.115448,3919,3997.6,452,8.18004853
12039,22.2233,76.0411,22.22708,76.03994,473.0952725,429,153,1317,5.490277706,2.564954042,0,161.1884308,67184,66679.2,162,5.71685323
12040,22.1506,80.665,22.14794,80.66455,630.6012021,615,465,905,4.700307218,3.222442389,0,56.02832794,968,1030.8,541,4.228813676
12041,22.8369,78.6028,22.83542,78.60625,531.1408395,472,330,1208,9.9058569,5.122971058,0,96.17334747,868,924.5,338,9.360125188
12042,22.5289,80.9917,22.52709,80.98958,730.7757402,706,585,940,8.318335701,5.606862068,0,59.87678528,2021,806.7,602,6.803597019
12043,23.3111,79.6619,23.31043,79.6604,430.1179203,409,345,749,3.858815518,1.789019108,0,91.25751495,3950,4087.6,353,3.435653362
12044,21.9433,74.7447,21.94375,74.74378,452.0392242,438,192,994,7.550955348,4.77444315,0,79.62419128,2151,1668.2,194,9.135939804
12045,21.8778,73.4967,21.87707,73.49792,256.943392,233,20,849,8.227518377,4.935589314,0,75.22418213,1440,1432.9,21,6.646551877
12046,22.9158,78.3475,22.91875,78.34791,551.2474729,532,292,1208,6.003507014,3.244438887,0,96.17334747,33953,32917.6,302,5.980384278
12047,21.9831,75.7036,21.98125,75.70208,392.1148626,345,183,980,5.278824863,2.515959978,0,85.42969513,3410,3442.3,193,8.170256136
12048,22.1953,77.8983,22.19375,77.89792,622.3310484,627,381,866,4.578742948,2.537073374,0,67.53188324,841,953.3,392,6.792837755
12049,22.2006,77.9558,22.20208,77.95625,573.5105065,532,365,1152,10.40580306,5.429639339,0,86.61862183,1090,1476.2,376,13.57371856
12050,22.5633,77.9761,22.56457,77.97709,551.3091166,519,306,1317,9.334950689,4.237790108,0,161.1884308,6060,6075.3,326,10.28098382
12051,22.075,75.405,22.07707,75.40208,296.9059116,268,165,834,3.954519098,2.400221109,0,72.28783417,659,705.3,174,5.425712065
12052,22.9708,77.3461,22.96876,77.34791,502.2342268,503,423,605,2.323610527,1.857289433,0,23.46958542,508,525.2,434,2.723462231
13001,21.2872,74.5103,21.28125,74.51042,351.5005179,340,197,645,3.393648991,2.150133371,0,34.77279282,347,346.7,204,9.500614906
13002,20.6625,75.2703,20.66041,75.26875,392.2262215,356,248,944,5.546550563,1.52037394,0,94.47064209,930,996.1,254,4.359967833
13003,21.0683,75.7803,21.06876,75.78121,413.7557137,355,160,1163,5.335230066,2.074370861,0,121.0914764,32478,30212.9,170,6.054663424
13004,21.2994,76.235,21.29791,76.23125,511.2784491,491,214,1163,8.215898591,5.095128536,0,102.0978165,8487,9069.7,221,8.544531845
13005,20.8336,75.4239,20.83124,75.42291,513.9267375,498,212,1556,5.976977653,1.923137784,0,164.6210938,8599,8675.6,219,5.929023709
13006,21.5131,76.7572,21.5146,76.75626,559.3646835,548,270,1163,8.612230327,5.651085854,0,102.0978165,6660,6806.2,285,9.168334696
13007,21.2972,73.0253,21.29792,73.02292,379.2178545,333,1,1556,5.176563504,1.968824387,0,164.6210938,63325,63924.9,7,6.053331111
13008,21.2947,74.8092,21.29374,74.81041,410.2085489,355,117,1556,5.148235148,1.941541433,0,164.6210938,54750,52339.3,123,5.884861645
13009,20.4744,74.7139,20.47707,74.71458,627.5087531,607,361,1556,8.046447883,2.480371714,0,164.6210938,4729,4581,392,7.33148452
13010,20.8742,76.9914,20.87291,76.99375,398.1531254,341,240,1162,3.661984442,1.359863758,0,121.0914764,9500,8181.6,249,4.679410367
13011,21.0719,75.9458,21.07292,75.94375,415.828264,357,192,1163,5.373291472,2.082925081,0,121.0914764,29430,29846.9,203,6.078604561
13012,20.8475,77.3606,20.84791,77.36053,408.7186131,343,264,1136,3.440426187,1.333456159,0,99.01861572,3560,3613.7,264,4.233577126
13013,20.9094,74.7133,20.91042,74.71454,509.1781164,507,265,1201,6.223757045,2.700042963,0,114.3556595,1933,1921.8,267,7.031919359
13014,21.4325,76.4378,21.4354,76.43542,529.7845738,514,235,1163,8.408410228,5.333824635,0,102.0978165,8041,8104.3,244,8.791076588
13015,21.1283,75.6672,21.13123,75.66878,364.9802482,261,170,1059,7.934555736,2.108379364,0,74.28798676,324,323.1,171,11.19988416
13016,21.4283,74.5272,21.4271,74.52706,402.7606491,349,100,1556,5.042249276,1.941541433,0,164.6210938,58400,55841.7,107,5.898194079
13017,21.1481,75.2408,21.14792,75.23943,418.4960819,359,130,1556,5.276920547,1.968824387,0,164.6210938,48136,44607,142,5.961166499
13018,20.505,74.7942,20.50628,74.7979,517.586814,513,345,801,3.74757111,2.278610945,0,83.6741333,911,924.6,350,5.854257476
13019,21.2686,74.7494,21.26874,74.74791,379.2190545,352,153,777,3.172929179,1.941541433,0,61.68874359,1080,1098.9,155,6.37020268
13020,21.3389,74.8908,21.33957,74.88954,325.0563568,301,147,801,5.855077845,3.399659395,0,71.16734314,700,722.2,150,7.598860756
13021,21.1972,72.815,21.19793,72.81459,377.4514089,332,-17,1556,5.157708917,1.941541433,0,164.6210938,63973,64239,-1,6.039183625
13022,20.9467,76.2031,20.9479,76.20207,331.9300627,310,221,691,3.257160917,1.622219443,0,66.52035522,983,1013.9,224,4.163482868
13023,21.815,77.7736,21.81458,77.77295,677.5492452,677,463,936,4.322993155,2.666912317,0,58.16956711,1486,1496.4,463,7.03411918
13024,21.25,73.5925,21.25625,73.58957,386.2436981,337,45,1556,5.201821407,1.941541433,0,164.6210938,62225,62366.4,96,6.076926518
13025,20.9358,76.4756,20.93543,76.47709,384.4972704,335,215,1162,3.8602269,1.436176181,0,121.0914764,16517,15995.9,223,4.748584171
14001,19.1622,73.2544,19.16042,73.25624,220.3222799,114,4,1096,14.38822241,6.279997826,0,199.2953644,785,973.1,9,19.87085537
14002,16.2167,73.6083,16.22292,73.59375,232.9061368,136,13,1025,15.84808223,8.855193138,0,142.2973328,605,592,90,20.98219869
14003,19.7125,72.9306,19.71457,72.93125,236.6053879,164,-13,1226,10.74938428,6.016828537,0,146.7279358,2019,2039.6,1,13.11557345
14004,20.8569,72.9836,20.85625,72.98123,295.4921763,271,1,1116,11.91402325,7.64152956,0,104.7578964,1510,1526.1,5,9.797511354
14005,15.4711,74.1,15.47291,74.0979,387.6009154,289,4,1020,17.25287672,13.20188904,0,154.5385284,880,878.9,4,31.42030988
14006,20.1931,73.0608,20.19375,73.06042,366.0873358,370,38,1218,15.65917907,12.53732491,0,146.7279358,1800,1865.4,77,21.51979813
14007,18.0922,73.4603,18.08959,73.4604,341.5413136,258,1,1402,27.38137603,23.95178223,0,220.9394836,758.6,868.7,4,37.57829891
14008,21.0156,73.1394,21.01459,73.13957,308.2101891,295,9,1440,9.688818712,5.855072021,0,128.8448486,1995,1749.5,13,9.24112021
14009,18.2317,73.2833,18.23122,73.28122,187.8867631,92,5,1053,14.29251479,5.990172386,0,188.3014832,259,292.3,7,24.49157594
14010,17.5403,73.5236,17.53958,73.52293,276.8160572,195,0,1177,24.30049069,20.55858994,0,202.1587219,636,644.2,11,30.31164166
14011,18.5192,73.1564,18.51875,73.15627,191.3351397,118,6,1008,16.1894419,11.21372414,0,189.020874,420,447.6,9,24.93098787
14012,20.2033,73.2811,20.20206,73.28123,430.3264143,421,96,903,15.43037401,11.69799042,0,78.98969269,764,763.1,99,20.6392592
14013,17.0692,73.45,17.06877,73.45208,293.5856105,203,7,1051,18.31143274,14.54995537,0,137.5263367,421,452.8,21,32.47682766
14014,20.1111,73.2647,20.11042,73.26452,399.2818217,388,80,1218,16.29858886,13.2059288,0,146.7279358,640,677.5,98,24.73087087
14015,18.7367,73.1108,18.7354,73.11033,180.5682728,177,10,560,14.75360609,13.09233952,0,65.25084686,125,125.7,14,32.72217709
14016,20.2681,72.9856,20.26452,72.98956,330.4332805,344,16,1218,14.44535687,11.09896946,0,146.7279358,2122,2204.6,35,19.52022121
14017,20.3386,72.9117,20.33958,72.91043,318.0184859,334,3,1218,13.97167223,10.53514767,0,146.7279358,2227,2312.1,11,18.98939335
15001,12.9289,74.9539,12.93124,74.95211,186.5246485,104,2,1880,10.24535598,6.037479401,0,138.7061005,688,718.7,8,19.93988699
15002,12.6747,75.1183,12.67292,75.11876,115.7026142,104,49,323,9.36757708,6.957012653,0,57.212883,231,244.7,57,5.768808827
15003,10.6303,76.9461,10.63128,76.94792,670.3725341,384,223,2504,17.42716162,4.561121941,0,225.5987854,950,950,228,37.07785677
15004,8.8725,76.8417,8.87286,76.84369,110.2226831,99,29,421,9.210864083,7.752416134,0,57.99077988,202,273.2,40,4.534924761
15005,10.2814,76.3153,10.28124,76.31458,699.1831903,699,-5,2315,21.29511151,17.73546791,0,201.0261993,1342,1341.5,1,26.83593886
15006,13.5214,74.88,13.51876,74.88124,317.8739792,163,17,1149,16.80584481,9.194081306,0,192.7683258,253,299.6,18,41.825305
15007,8.715,76.85,8.71458,76.84792,193.109308,114,11,1592,13.59750443,9.459083557,0,123.5469971,540,555.8,20,12.02645961
15008,12.8808,75.0411,12.88125,75.04375,360.950961,163,5,1713,16.17258581,10.32374096,0,212.0102997,3184,3295.4,9,25.3623541
15009,12.4792,75.1472,12.48125,75.14787,299.4820565,192,15,1459,18.83912565,15.51629639,0,110.4863129,957,912,22,21.97568917
15010,13.5817,74.8578,13.58126,74.85625,346.8098047,261,7,958,12.51969815,8.475580215,0,135.6880493,583,566.4,12,15.24628739
15011,9.9906,76.6322,9.98959,76.63124,243.4098557,74,14,1170,16.68468226,9.364622116,0,146.4047394,405,386,20,18.48594676
15012,9.4036,76.6503,9.40209,76.65205,195.739668,106,4,1395,16.59830917,11.35396957,0,146.9922333,731,732.6,14,17.79131475
15013,11.0569,76.0394,11.05623,76.03958,117.5202999,67,9,1316,12.05655365,7.414783478,0,181.6793671,750,793.8,30,5.78783182
15014,9.6756,76.6056,9.67708,76.60626,183.4731835,85,4,1182,17.57656285,11.22956944,0,147.8312836,615,618.5,15,14.78241399
15015,10.7233,76.4028,10.72293,76.40208,193.6709228,99,28,1608,11.73294953,4.833663464,0,246.151886,947,1074.9,41,16.47522322
15016,10.85,76.02,10.85208,76.02291,289.7702171,148,-14,2504,11.35261467,4.561121941,0,314.5357056,5755,5866.6,-1,14.93161714
15017,11.2394,76.0233,11.23958,76.02291,592.0949909,391,1,2573,23.06915099,16.20135498,0,385.3076477,1876,2038.3,8,43.14842597
15018,8.3053,77.1856,8.30211,77.18543,377.9938847,137,3,1814,20.74745204,12.6474638,0,187.8454895,841,738.7,19,20.45796864
15019,9.3325,76.6631,9.33125,76.66445,545.7645844,418,-5,1916,25.43830007,22.45913887,0,198.2795868,1713,1649.9,15,27.64684646
15020,10.7611,76.4861,10.76041,76.48541,409.500358,305,34,2504,10.66386458,3.341631413,0,314.5357056,2775,2805.2,44,17.85669607
15021,10.1833,76.5,10.18124,76.50207,930.3305561,936,-2,2674,24.41456426,20.81302452,0,315.9709778,4234,4150.4,19,32.86010143
15022,9.0728,76.7611,9.07292,76.76041,286.1688706,161,6,1756,19.79939348,14.37661171,0,133.4642334,1210,1220.6,16,16.60288489
15023,11.9814,75.5875,11.98125,75.58957,488.1095486,429,9,1584,19.94248391,14.22367096,0,142.3772736,1070,1068.8,16,39.43025856
15024,10.8992,76.1972,10.89795,76.19802,308.1769581,90,9,2355,17.29935432,8.608798981,0,258.1731567,940,923.1,20,20.21637047
15025,12.7097,75.4689,12.71031,75.46876,453.0064324,276,82,1713,20.69387312,17.12336349,0,141.6124115,1047,777.1,93,31.54893041
15026,9.845,76.4667,9.84792,76.46873,149.613183,57,-3,1170,13.28377773,7.697172642,0,151.4674683,1208,1482.2,11,11.18384028
15027,8.3642,77.2589,8.36458,77.25625,471.6382748,227,19,1780,22.74004297,16.88863182,0,187.8454895,204,319.8,27,24.65779773
15028,8.3278,77.2669,8.33124,77.26873,461.8027974,277,16,1814,26.78621931,23.42104721,0,125.1032028,230,268.6,23,30.37420099
15029,11.3619,76.0019,11.36041,76.00209,652.017329,522,16,2322,32.14790413,26.51298523,0.188579172,234.5471649,177,193,21,71.10661168
15030,9.2325,76.7147,9.21466,76.7146,310.9129708,178,10,1881,22.97927589,19.60135078,0,144.3468628,810,838.7,30,17.16184426
15031,9.5733,77.0908,9.57291,77.08958,1131.998969,1091,800,1972,24.33333,22.27231026,0,123.0468674,712,711.5,800,17.51475667
15032,13.2942,74.9806,13.29791,74.98123,220.561655,102,21,1217,12.58078985,6.245929241,0,133.7410583,327,356.9,26,29.17779226
16001,17.7,82.9953,17.69795,82.99377,377.043807,146,21,1631,17.33899552,9.541435242,0,131.6121826,2090,2117.9,29,21.13758673
16002,18.7,83.9667,18.69795,83.96871,440.9097241,416,34,1507,19.3425332,14.95612431,0,162.2540588,9300,9731.7,38,14.66095897
16003,19.3461,83.7775,19.34793,83.77294,492.3682958,434,116,1507,19.48209834,14.52549362,0,162.2540588,3172,3146.8,118,15.75389826
16004,19.0833,83.8056,19.08122,83.80617,495.5274419,477,79,1507,20.18238722,16.44427681,0,162.2540588,6740,6998.7,82,14.82381498
16005,19.1278,83.4278,19.12705,83.42709,615.6666865,618,157,1420,22.07558908,17.57432365,0,160.7160492,2653,2708.7,159,15.99914059
16006,18.8611,83.4597,18.86042,83.46043,583.255093,526,118,1535,24.68571133,22.14741707,0,153.5809174,862,905.6,133,31.37389607
16007,18.8483,83.8731,18.8479,83.87293,468.2018139,443,50,1507,19.53706214,15.23878384,0,162.2540588,7820,7987,59,14.41280606
16008,19.6111,83.5644,19.61043,83.56458,500.4723304,428,259,1507,16.53624907,7.429157734,0,162.2540588,663,1080.2,265,12.74055397
16009,19.2233,84.2625,19.22299,84.26042,773.9130416,757,569,1356,18.23792875,14.68740082,0,83.37247467,185,183.7,572,7.902939025
16010,15.8828,79.91,15.88542,79.91039,262.8290286,205,32,969,9.259393147,2.362890244,0,121.8672409,7681,7076.1,33,5.815959281
16011,19.4447,84.2614,19.44791,84.26042,602.6360851,574,464,1064,14.93525962,10.10791397,0.188579172,88.51256561,147,145.1,465,5.251218832
16012,19.5167,84.8833,19.51459,84.88541,260.2843535,154,8,1308,13.08224723,4.402425289,0,126.9608536,7112,7055.4,13,11.85241808
16013,19.7556,84.4431,19.75626,84.44374,470.0359124,441,81,1308,20.18565621,17.05573273,0,117.3261032,1560,1640.9,83,22.05499069
16014,18.3133,83.8842,18.31459,83.88541,410.0957798,337,-1,1614,16.47905634,8.029576302,0,160.7160492,9500,9118.9,13,15.56368566
16015,15.3,79.9125,15.29791,79.91043,132.6024383,121,10,796,4.177944597,1.52037394,0,93.62989044,2180,2216.2,14,3.151786978
17001,9.9256,77.5117,9.92708,77.51042,677.2088856,568,301,1958,23.19914311,18.85508919,0,145.6485748,850,716,307,14.80153763
17002,12.9139,79.3333,12.91875,79.3354,590.9691128,647,156,1356,6.480845669,2.803431034,0,109.8355103,10174,10876,161,6.990397112
17003,12.6842,78.5394,12.68125,78.53958,800.3207691,823,367,1328,3.591742796,2.270793915,0,100.8205719,3300,3206.6,371,5.308713467
17004,13.1286,79.4786,13.13125,79.47703,214.4852614,193,127,568,6.739062653,2.199192286,0,69.37176514,179,299.5,131,3.649203612
17005,12.65,79.9472,12.65208,79.9479,470.1823048,429,23,1356,6.372543983,2.301902294,0,146.3772888,16230,16403,25,6.711468804
17006,12.555,78.1386,12.55626,78.13959,847.4609233,882,492,1472,3.675224311,2.564954042,0,114.0211792,4620,5138,498,4.298163758
17007,9.3239,77.9903,9.3271,77.98961,214.5326674,133,47,1987,7.372350693,1.147082329,0,221.4508209,3721,3901.7,49,5.338756644
17008,11.7889,78.7867,11.78962,78.78539,752.0772565,764,207,1067,17.44188173,12.45907688,0,93.72612762,128,133.5,212,25.10136518
17009,11.4222,79.4722,11.42292,79.47292,262.8652035,151,10,1410,7.784869271,1.52037394,0,153.1389465,7890,7215.9,19,7.564361604
17010,12.2317,79.5147,12.23126,79.51042,142.4786606,136,56,537,4.17006906,1.555063725,0,98.030159,1055,936.2,69,2.740236069
17011,8.7144,77.835,8.71458,77.83541,235.118784,119,13,1847,8.136078601,1.359863758,0,178.4207153,4380,4734.6,21,12.46449688
17012,13.9472,79.8972,13.94792,79.89793,272.3501563,191,20,1144,11.742756,2.803431034,0,162.5339203,2650,2427.3,22,8.396174627
17013,13.1878,79.2081,13.18542,79.20623,451.0524268,414,250,1178,8.689815165,3.627392769,0,108.0942001,1806,2073.3,255,6.824865681
17014,13.7181,79.7925,13.71874,79.78955,176.3568855,112,29,918,12.54221468,2.872352362,0,135.1932526,1008,415.4,33,4.992234448
17015,9.5531,78.5861,9.55209,78.58958,477.1380462,334,37,2650,14.35882416,2.828687668,0,359.2239685,6796,5820.4,41,15.40123749
17016,10.4169,79.2917,10.41875,79.29374,64.42989301,62,12,136,1.069628711,0.961568892,0,6.325137615,550,598,14,1.410880677
17017,13.3367,80.1461,13.33957,80.1479,160.0847005,114,9,1026,8.777598142,2.270793915,0,193.9263306,1215,1128,15,3.773433904
17018,12.8669,77.8408,12.86868,77.83541,902.262471,900,845,1472,2.582151219,2.108379364,0,114.0211792,4620,2410.3,860,2.177110036
17019,10.0011,77.485,10.00207,77.48549,693.1156624,462,285,2650,19.86151914,4.906683922,0,337.8467407,1200,1364.1,290,25.72080308
17020,11.7464,79.4067,11.74792,79.40624,88.35841061,87,32,167,1.336524023,1.207495928,0,17.95467949,786,786.2,38,1.958713375
17021,12.9847,79.2672,12.98499,79.26873,423.8614392,392,186,1178,8.061303202,3.244438887,0,108.0942001,2295,2434.9,195,6.330554637
17022,12.0658,78.9781,12.06457,78.97721,638.2511582,640,133,1632,6.186060156,2.480371714,0,114.909111,10780,11656.4,133,6.073428865
17023,13.7944,79.7022,13.79377,79.7021,330.2619788,272,51,1144,14.38104946,6.408917665,0,162.5339203,1675,1839.4,54,10.3167669
17024,11.8706,79.4594,11.87291,79.46048,573.0516643,526,41,1632,5.739579971,2.294164658,0,124.1236343,12900,13454.6,45,5.63563857
17025,11.4022,78.93,11.39792,78.9314,403.8428141,327,95,1410,14.15368148,5.031919956,0,120.0611191,1017,1057.2,96,17.34354593
